# alpha: 0.45 - d1: 1.50 - l: 5.11 - d2: 2.00
# TARGET: Human: (12.02, 0.0, 0.0) - Robot: (10.02, 0.0, 0.0)
0.0,0.0
0.10023689270621826,0.0
0.20047378541243652,0.0
0.30071067811865476,0.0
0.40094757082487303,0.0
0.5011844635310913,0.0
0.6014213562373095,0.0
0.7016582489435278,0.0
0.8018951416497461,0.0
0.9021320343559643,0.0
1.0023689270621825,0.0
1.1026058197684008,0.0
1.202842712474619,0.0
1.3030796051808373,0.0
1.4033164978870556,0.0
1.5035533905932739,0.0
1.6037902832994921,0.0
1.7040271760057104,0.0
1.8042640687119287,0.0
1.904500961418147,0.0
2.004737854124365,0.0
2.1049747468305835,0.0
2.2052116395368015,0.0
2.30544853224302,0.0
2.405685424949238,0.0
2.5059223176554566,0.0
2.6061592103616746,0.0
2.706396103067893,0.0
2.806632995774111,0.0
2.9068698884803297,0.0
3.0071067811865477,0.0
3.1073436738927662,0.0
3.2075805665989843,0.0
3.3078174593052023,0.0
3.408054352011421,0.0
3.508291244717639,0.0
3.6085281374238574,0.0
3.7087650301300754,0.0
3.809001922836294,0.0
3.909238815542512,0.0
4.00947570824873,0.0
4.109712600954949,-0.08602333033312348
4.209949493661167,-0.18626022303934153
4.310186386367385,-0.2864971157455596
4.410423279073603,-0.38673400845177763
4.510660171779822,-0.48697090115799657
4.61089706448604,-0.5872077938642146
4.711133957192258,-0.6874446865704327
4.811370849898476,-0.7876815792766507
4.911607742604694,-0.8879184719828688
5.011844635310913,-0.9881553646890877
5.112081528017131,-1.0
5.212318420723349,-1.0
5.312555313429567,-1.0
5.412792206135786,-1.0
5.513029098842004,-1.0
5.613265991548222,-1.0
5.71350288425444,-1.0
5.813739776960659,-1.0
5.913976669666877,-1.0
6.0142135623730955,-1.0
6.1144504550793135,-1.0
6.2146873477855324,-1.0
6.3149242404917505,-1.0
6.4151611331979685,-1.0
6.515398025904187,-1.0
6.615634918610405,-1.0
6.715871811316624,-1.0
6.816108704022842,-1.0
6.91634559672906,-0.9255254920745841
7.016582489435278,-0.8252885993683661
7.116819382141497,-0.7250517066621471
7.217056274847715,-0.6248148139559291
7.317293167553933,-0.524577921249711
7.417530060260151,-0.424341028543493
7.51776695296637,-0.32410413583727404
7.618003845672588,-0.223867243131056
7.718240738378806,-0.12363035042483794
7.818477631085024,-0.023393457718619892
7.918714523791243,0.0
8.01895141649746,0.0
8.119188309203679,0.0
8.219425201909898,0.0
8.319662094616115,0.0
8.419898987322334,0.0
8.520135880028551,0.0
8.62037277273477,0.0
8.720609665440989,0.0
8.820846558147206,0.0
8.921083450853425,0.0
9.021320343559644,0.0
9.121557236265861,0.0
9.22179412897208,0.0
9.322031021678297,0.0
9.422267914384516,0.0
9.522504807090735,0.0
9.622741699796952,0.0
9.722978592503171,0.0
9.823215485209388,0.0
9.923452377915607,0.0
10.023689270621826,0.0
